threshold	term	GeneSize	WindowSize	key	value
0.22	481	84	6	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT4G31560,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT1G54500,AT2G40760,AT1G54050,AT3G22690,AT4G16155,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G20140,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT3G58010,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT2G18790,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G22450,AT1G32500,AT4G35770,AT2G29180,AT2G26800	1,2,3,4,5,6
0.22	482	5	2	AT2G42220,AT5G42765,AT1G50250,AT2G22360,AT5G07020	1,2
0.22	483	82	6	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G53170,AT4G31560,AT1G07510,AT1G54500,AT3G26580,AT3G57680,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT1G50250,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G20140,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT3G58010,AT4G13670,AT5G01500,AT3G21055,AT5G19370,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT1G75690,AT3G15110,AT4G35770,AT5G52440,AT5G42765,AT2G26800	1,2,3,4,5,6
0.21	484	6	5	AT2G01918,AT1G30510,AT1G74070,AT1G74880,AT5G52780,AT4G23890	1,2,3,4,5
0.21	485	86	6	AT2G17630,AT3G10470,AT1G07510,AT1G75690,AT4G13670,AT1G14150,AT4G16155,AT1G03160,AT1G66670,AT1G50250,AT4G38380,AT1G54780,AT1G29920,AT5G19500,AT4G19830,AT5G07020,AT5G42765,AT1G15140,AT4G33010,AT1G67280,AT2G30950,AT5G20140,AT2G20260,AT4G35770,AT5G52440,AT3G46780,AT4G31560,AT4G20820,AT5G42070,AT5G39830,AT2G29500,AT2G20270,AT3G22690,AT5G42270,AT1G56500,AT1G17850,AT3G28850,AT2G37660,AT5G19370,AT5G08540,AT3G55330,AT1G52220,AT5G13120,AT5G16150,AT5G59250,AT2G29180,AT2G26800,AT5G52970,AT1G12250,AT1G74710,AT3G21055,AT3G60370,AT1G54500,AT1G54050,AT5G21430,AT1G80030,AT1G72640,AT1G15820,AT2G22360,AT1G18730,AT3G26580,AT5G01500,AT3G14420,AT3G08920,AT1G79230,AT4G04020,AT1G51110,AT3G15110,AT1G32500,AT5G53170,AT1G02560,AT4G13010,AT3G58010,AT2G40760,AT4G39460,AT1G14345,AT2G27290,AT2G35040,AT1G22020,AT1G51350,AT1G67700,AT5G03455,AT5G12470,AT1G55370,AT5G15250,AT3G57680	1,2,3,4,5,6
0.21	486	79	6	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT1G67280,AT2G27290,AT4G20820,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT5G20140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G08540,AT5G03455,AT3G57680,AT1G22450,AT1G32500,AT4G35770,AT2G29180,AT2G26800	1,2,3,4,5,6
0.21	487	7	6	AT1G20810,AT2G37400,AT1G21750,AT1G74070,AT1G27510,AT2G21530,AT4G38100	1,2,3,4,5,6
0.21	488	7	6	AT3G01480,AT4G33520,AT1G73530,AT4G25910,AT4G25050,AT2G26360,AT4G31390	1,2,3,4,5,6
0.21	489	84	6	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT4G31560,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT1G54500,AT2G40760,AT1G54050,AT3G22690,AT4G16155,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G20140,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT3G58010,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT2G18790,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G32500,AT4G35770,AT2G29180,AT5G42765,AT2G26800	1,2,3,4,5,6
0.21	490	5	6	AT1G73530,AT3G19490,AT4G31390,AT2G04030,AT4G25050	1,2,3,4,5,6
0.21	491	18	6	AT2G26340,AT2G01918,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT1G54790,AT1G10170,AT4G24930,AT5G52780,AT4G39730,AT4G01900,AT1G05385,AT1G03850,AT1G14590	1,2,3,4,5,6
0.2	492	85	6	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT4G31560,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT1G54500,AT2G40760,AT1G54050,AT3G22690,AT4G16155,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G20140,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT3G58010,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT2G18790,AT2G20270,AT1G51110,AT5G16150,AT5G08540,AT5G03455,AT3G57680,AT1G32500,AT4G35770,AT2G29180,AT5G42765,AT2G26800	1,2,3,4,5,6
0.2	493	20	6	AT2G26340,AT2G42220,AT2G01918,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT1G54790,AT1G10170,AT4G24930,AT5G52780,AT4G39730,AT4G01900,AT5G23890,AT1G05385,AT1G03850,AT1G14590	1,2,3,4,5,6
0.2	494	5	6	AT4G25050,AT1G73530,AT3G19490,AT4G31390,AT1G03600	1,2,3,4,5,6
0.2	495	82	6	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT1G54500,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT3G58010,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT5G20140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G08540,AT5G03455,AT3G57680,AT1G22450,AT1G32500,AT4G35770,AT2G29180,AT2G26800	1,2,3,4,5,6
0.2	496	5	2	AT2G42220,AT5G42765,AT2G22360,AT1G65230,AT5G07020	1,2
0.2	497	14	6	AT2G26340,AT2G01918,AT2G21160,AT1G50450,AT3G53560,AT1G74070,AT1G74880,AT5G62720,AT1G27510,AT1G78915,AT5G53490,AT1G31180,AT4G38100,AT1G65260	1,2,3,4,5,6
0.2	498	8	6	AT1G20810,AT2G37400,AT1G21750,AT1G74070,AT1G27510,AT1G03090,AT2G21530,AT4G38100	1,2,3,4,5,6
0.19	499	87	6	AT2G17630,AT3G10470,AT1G07510,AT1G75690,AT4G13670,AT1G14150,AT2G18790,AT4G16155,AT1G03160,AT1G66670,AT1G50250,AT4G38380,AT1G54780,AT1G29920,AT5G19500,AT4G19830,AT5G07020,AT5G42765,AT1G15140,AT4G33010,AT1G67280,AT2G30950,AT5G20140,AT2G20260,AT4G35770,AT5G52440,AT3G46780,AT4G31560,AT4G20820,AT5G42070,AT5G39830,AT2G29500,AT2G20270,AT3G22690,AT5G42270,AT1G56500,AT1G17850,AT3G28850,AT2G37660,AT5G19370,AT5G08540,AT3G55330,AT1G52220,AT5G13120,AT5G16150,AT5G59250,AT2G29180,AT2G26800,AT5G52970,AT1G12250,AT1G74710,AT3G21055,AT3G60370,AT1G54500,AT1G54050,AT5G21430,AT1G80030,AT1G72640,AT1G15820,AT2G22360,AT1G18730,AT3G26580,AT5G01500,AT3G14420,AT3G08920,AT1G79230,AT4G04020,AT1G51110,AT3G15110,AT1G32500,AT5G53170,AT1G02560,AT4G13010,AT3G58010,AT2G40760,AT4G39460,AT1G14345,AT2G27290,AT2G35040,AT1G22020,AT1G51350,AT1G67700,AT5G03455,AT5G12470,AT1G55370,AT5G15250,AT3G57680	1,2,3,4,5,6
0.19	500	9	6	AT1G20810,AT2G37400,AT1G21750,AT1G74070,AT1G74880,AT1G27510,AT1G03090,AT2G21530,AT4G38100	1,2,3,4,5,6
0.19	501	80	6	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT4G31560,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G16660,AT1G54500,AT2G40760,AT1G54050,AT3G22690,AT4G16155,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G20140,AT5G15250,AT4G13010,AT3G28850,AT5G42270,AT1G15820,AT2G37660,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT3G58010,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT2G18790,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G32500,AT4G35770,AT2G29180,AT2G26800	1,2,3,4,5,6
0.19	502	15	6	AT2G26340,AT2G01918,AT2G21160,AT1G50450,AT3G53560,AT1G74070,AT1G74880,AT5G62720,AT1G27510,AT1G78915,AT5G53490,AT1G54790,AT4G38100,AT1G65260,AT1G31180	1,2,3,4,5,6
0.19	503	10	6	AT4G33520,AT4G36810,AT1G73530,AT3G47450,AT4G25910,AT4G31390,AT3G17830,AT2G04030,AT2G26360,AT2G41680	1,2,3,4,5,6
0.19	504	6	6	AT1G73530,AT4G25050,AT3G19490,AT2G04030,AT4G31390,AT1G03600	1,2,3,4,5,6
0.18	505	6	6	AT1G73530,AT4G25050,AT3G19490,AT2G04030,AT4G31390,AT1G03600	1,2,3,4,5,6
0.18	506	10	6	AT1G20810,AT2G01918,AT2G37400,AT1G21750,AT1G74070,AT1G74880,AT1G27510,AT1G03090,AT2G21530,AT4G38100	1,2,3,4,5,6
0.18	507	12	6	AT3G01480,AT4G31390,AT4G33520,AT4G36810,AT1G73530,AT3G47450,AT4G25910,AT4G25050,AT3G17830,AT2G04030,AT2G26360,AT2G41680	1,2,3,4,5,6
0.17	508	6	6	AT1G73530,AT4G25050,AT3G19490,AT2G04030,AT4G31390,AT1G03600	1,2,3,4,5,6
0.17	509	87	6	AT2G17630,AT3G10470,AT1G07510,AT1G75690,AT4G13670,AT1G14150,AT2G18790,AT4G16155,AT1G03160,AT1G66670,AT4G38380,AT1G54780,AT1G29920,AT5G19500,AT4G19830,AT5G07020,AT5G42765,AT1G15140,AT4G33010,AT1G67280,AT2G30950,AT5G20140,AT2G20260,AT4G35770,AT5G52440,AT3G46780,AT4G31560,AT4G20820,AT5G42070,AT5G39830,AT2G29500,AT2G20270,AT3G22690,AT5G42270,AT1G56500,AT1G17850,AT3G28850,AT2G37660,AT5G19370,AT5G08540,AT3G55330,AT1G52220,AT5G13120,AT5G16150,AT5G59250,AT2G29180,AT2G26800,AT5G52970,AT1G12250,AT1G74710,AT3G21055,AT3G60370,AT1G54500,AT1G54050,AT5G21430,AT1G80030,AT1G72640,AT1G15820,AT2G22360,AT1G18730,AT3G26580,AT5G01500,AT3G14420,AT3G08920,AT1G79230,AT4G04020,AT1G51110,AT3G15110,AT1G22450,AT1G32500,AT5G53170,AT1G02560,AT4G13010,AT3G58010,AT2G40760,AT4G39460,AT1G14345,AT2G27290,AT2G35040,AT1G22020,AT1G51350,AT1G67700,AT5G03455,AT5G12470,AT1G55370,AT5G15250,AT3G57680	1,2,3,4,5,6
0.16	510	6	6	AT1G73530,AT4G25050,AT3G19490,AT2G04030,AT4G31390,AT1G03600	1,2,3,4,5,6
0.16	511	6	2	AT5G42765,AT4G27700,AT1G50250,AT1G54580,AT3G26080,AT2G01140	1,2
0.16	512	12	6	AT2G26340,AT2G01918,AT3G53560,AT1G74070,AT1G74880,AT1G78915,AT5G53490,AT1G54790,AT5G62720,AT1G14590,AT1G05385,AT1G31180	1,2,3,4,5,6
0.15	513	85	6	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT1G54500,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G20140,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT3G58010,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G08540,AT5G03455,AT3G57680,AT3G15110,AT1G22450,AT1G32500,AT4G35770,AT2G29180,AT5G42765,AT2G26800	1,2,3,4,5,6
0.15	514	6	2	AT2G42220,AT5G42765,AT1G10170,AT4G27700,AT1G50250,AT1G05385	1,2
0.15	515	7	2	AT5G42765,AT4G27700,AT1G50250,AT1G54580,AT3G15110,AT3G26080,AT2G01140	1,2
0.15	516	86	6	AT2G17630,AT3G10470,AT1G07510,AT1G75690,AT4G13670,AT1G14150,AT2G18790,AT4G16155,AT1G03160,AT1G66670,AT1G50250,AT4G38380,AT1G54780,AT1G29920,AT5G19500,AT4G19830,AT5G07020,AT5G42765,AT1G15140,AT4G33010,AT1G67280,AT2G30950,AT5G20140,AT2G20260,AT4G35770,AT5G52440,AT3G46780,AT4G20820,AT5G42070,AT5G39830,AT2G29500,AT2G20270,AT3G22690,AT5G42270,AT1G56500,AT1G17850,AT3G28850,AT2G37660,AT5G19370,AT5G08540,AT3G55330,AT1G52220,AT5G13120,AT5G16150,AT5G59250,AT2G29180,AT2G26800,AT5G52970,AT1G12250,AT1G74710,AT3G21055,AT3G60370,AT1G54500,AT1G54050,AT5G21430,AT1G80030,AT1G72640,AT1G15820,AT2G22360,AT1G18730,AT3G26580,AT5G01500,AT3G14420,AT3G08920,AT1G79230,AT4G04020,AT1G51110,AT3G15110,AT1G32500,AT5G53170,AT1G02560,AT4G13010,AT3G58010,AT2G40760,AT4G39460,AT1G14345,AT2G27290,AT2G35040,AT1G22020,AT1G51350,AT1G67700,AT5G03455,AT5G12470,AT1G55370,AT5G15250,AT3G57680	1,2,3,4,5,6
0.15	517	6	6	AT1G73530,AT4G25050,AT3G19490,AT2G04030,AT4G31390,AT1G03600	1,2,3,4,5,6
0.15	518	16	6	AT2G26340,AT2G01918,AT2G21160,AT1G50450,AT3G53560,AT1G74070,AT1G74880,AT5G62720,AT1G27510,AT1G78915,AT5G53490,AT1G54790,AT4G38100,AT1G65260,AT1G14590,AT1G31180	1,2,3,4,5,6
0.15	519	6	2	AT2G42220,AT5G42765,AT4G27700,AT1G50250,AT3G15110,AT2G01140	1,2
0.14	520	20	6	AT2G26340,AT1G20810,AT2G01918,AT2G21160,AT1G50450,AT1G21750,AT3G53560,AT1G74070,AT1G74880,AT5G62720,AT1G27510,AT4G38100,AT1G78915,AT1G03090,AT5G53490,AT1G31180,AT2G21530,AT4G23890,AT1G65260,AT2G37400	1,2,3,4,5,6
0.14	521	87	6	AT2G17630,AT3G10470,AT1G07510,AT1G75690,AT4G13670,AT1G14150,AT2G18790,AT4G16155,AT1G03160,AT1G66670,AT1G50250,AT4G38380,AT1G54780,AT1G29920,AT5G19500,AT4G19830,AT5G07020,AT5G42765,AT1G15140,AT4G33010,AT1G67280,AT2G30950,AT5G20140,AT2G20260,AT4G35770,AT5G52440,AT3G46780,AT4G20820,AT5G42070,AT5G39830,AT2G29500,AT2G20270,AT3G22690,AT5G42270,AT1G56500,AT1G17850,AT3G28850,AT2G37660,AT5G19370,AT5G08540,AT3G55330,AT1G52220,AT5G13120,AT5G16150,AT5G59250,AT2G29180,AT2G26800,AT5G52970,AT1G12250,AT1G74710,AT3G21055,AT3G60370,AT1G54500,AT1G54050,AT5G21430,AT1G80030,AT1G72640,AT1G15820,AT2G22360,AT1G18730,AT3G26580,AT5G01500,AT3G14420,AT3G08920,AT1G79230,AT4G04020,AT1G51110,AT3G15110,AT1G22450,AT1G32500,AT5G53170,AT1G02560,AT4G13010,AT3G58010,AT2G40760,AT4G39460,AT1G14345,AT2G27290,AT2G35040,AT1G22020,AT1G51350,AT1G67700,AT5G03455,AT5G12470,AT1G55370,AT5G15250,AT3G57680	1,2,3,4,5,6
0.14	522	5	6	AT2G42220,AT1G80380,AT1G14590,AT1G05385,AT1G10170	1,2,3,4,5,6
0.14	523	8	2	AT2G42220,AT5G42765,AT4G27700,AT1G50250,AT1G54580,AT3G15110,AT3G26080,AT2G01140	1,2
0.13	524	16	6	AT2G26340,AT4G38100,AT2G01918,AT2G21160,AT1G50450,AT3G53560,AT1G74070,AT1G74880,AT5G62720,AT1G27510,AT1G78915,AT5G53490,AT1G54790,AT4G23890,AT1G65260,AT1G31180	1,2,3,4,5,6
0.13	525	78	6	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT4G31560,AT1G07510,AT1G54500,AT3G26580,AT3G57680,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT4G27700,AT1G02560,AT5G13120,AT5G39830,AT1G74710,AT2G29500,AT2G20270,AT1G66670,AT3G60370,AT5G16660,AT1G50250,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G20140,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT5G42070,AT1G67700,AT1G18730,AT1G67280,AT2G27290,AT4G20820,AT3G58010,AT4G13670,AT5G01500,AT3G21055,AT5G19370,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT1G79230,AT4G16155,AT4G04020,AT1G51110,AT5G16150,AT5G03455,AT1G75690,AT3G15110,AT4G35770,AT2G41330,AT5G52440,AT5G42765,AT2G26800	1,2,3,4,5,6
0.13	526	86	6	AT2G17630,AT3G10470,AT1G07510,AT1G75690,AT4G13670,AT1G14150,AT2G18790,AT4G16155,AT1G03160,AT1G66670,AT4G38380,AT1G54780,AT1G29920,AT5G19500,AT4G19830,AT5G07020,AT5G42765,AT1G15140,AT1G67280,AT2G20260,AT2G30950,AT5G20140,AT2G26550,AT4G35770,AT5G52440,AT3G46780,AT4G20820,AT5G42070,AT5G39830,AT2G29500,AT2G20270,AT3G22690,AT5G42270,AT1G56500,AT1G17850,AT3G28850,AT2G37660,AT5G19370,AT5G08540,AT3G55330,AT1G52220,AT5G13120,AT5G16150,AT5G59250,AT2G29180,AT2G26800,AT5G52970,AT1G12250,AT1G74710,AT3G21055,AT3G60370,AT1G54500,AT1G54050,AT5G21430,AT1G80030,AT1G72640,AT1G15820,AT2G22360,AT1G18730,AT3G26580,AT5G01500,AT3G14420,AT3G08920,AT1G79230,AT4G04020,AT1G51110,AT3G15110,AT1G22450,AT1G32500,AT5G53170,AT1G02560,AT4G13010,AT3G58010,AT2G40760,AT4G39460,AT1G14345,AT2G27290,AT2G35040,AT1G22020,AT1G51350,AT1G67700,AT5G03455,AT5G12470,AT1G55370,AT5G15250,AT3G57680	1,2,3,4,5,6
0.13	527	5	6	AT4G27700,AT5G42765,AT1G80380,AT1G50250,AT1G10170	1,2,3,4,5,6
0.12	528	81	6	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT4G31560,AT1G07510,AT1G54500,AT3G26580,AT3G57680,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT4G27700,AT1G02560,AT5G13120,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G16660,AT1G50250,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G20140,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT5G42070,AT1G67700,AT1G18730,AT1G67280,AT2G27290,AT4G20820,AT3G58010,AT4G13670,AT5G01500,AT3G21055,AT5G19370,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT1G75690,AT3G15110,AT4G35770,AT2G41330,AT5G52440,AT5G42765,AT2G26800	1,2,3,4,5,6
0.12	529	6	6	AT5G42765,AT1G10170,AT4G27700,AT1G50250,AT1G80380,AT3G15110	1,2,3,4,5,6
0.12	530	13	6	AT3G01480,AT4G31390,AT4G33520,AT4G36810,AT1G73530,AT3G47450,AT4G25910,AT4G25050,AT3G17830,AT2G04030,AT2G26360,AT2G41680,AT1G03600	1,2,3,4,5,6
0.12	531	11	6	AT5G42765,AT5G08540,AT1G54780,AT4G27700,AT1G22020,AT1G50250,AT1G18730,AT3G15110,AT5G21430,AT5G52440,AT3G21055	1,2,3,4,5,6
0.12	532	87	6	AT2G17630,AT3G10470,AT1G07510,AT1G75690,AT4G13670,AT1G14150,AT2G18790,AT4G16155,AT1G03160,AT1G66670,AT4G38380,AT1G54780,AT1G29920,AT5G19500,AT4G19830,AT5G07020,AT5G42765,AT1G15140,AT4G33010,AT1G67280,AT2G20260,AT2G30950,AT5G20140,AT2G26550,AT4G35770,AT5G52440,AT3G46780,AT4G20820,AT5G42070,AT5G39830,AT2G29500,AT2G20270,AT3G22690,AT5G42270,AT1G56500,AT1G17850,AT3G28850,AT2G37660,AT5G19370,AT5G08540,AT3G55330,AT1G52220,AT5G13120,AT5G16150,AT5G59250,AT2G29180,AT2G26800,AT5G52970,AT1G12250,AT1G74710,AT3G21055,AT3G60370,AT1G54500,AT1G54050,AT5G21430,AT1G80030,AT1G72640,AT1G15820,AT2G22360,AT1G18730,AT3G26580,AT5G01500,AT3G14420,AT3G08920,AT1G79230,AT4G04020,AT1G51110,AT3G15110,AT1G22450,AT1G32500,AT5G53170,AT1G02560,AT4G13010,AT3G58010,AT2G40760,AT4G39460,AT1G14345,AT2G27290,AT2G35040,AT1G22020,AT1G51350,AT1G67700,AT5G03455,AT5G12470,AT1G55370,AT5G15250,AT3G57680	1,2,3,4,5,6
0.12	533	7	6	AT4G33520,AT1G73530,AT4G25050,AT3G19490,AT2G04030,AT4G31390,AT1G03600	1,2,3,4,5,6
